Year   Age   Cohort      Female        Male       Total
 1924   72      1851    48654.46    36990.17    85644.62
 1924   73      1851    46332.68    34777.81    81110.49
 1924   73      1850    42754.83    31298.45    74053.27
 1924   74      1850    40750.60    29425.35    70175.95
 1924   74      1849    36976.59    26446.43    63423.02
 1924   75      1849    35010.85    24704.89    59715.74
 1924   75      1848    34517.78    24081.69    58599.47
 1924   76      1848    32486.50    22393.12    54879.62
 1924   76      1847    30642.15    20850.27    51492.42
 1924   77      1847    28806.20    19334.86    48141.06
 1924   77      1846    27921.38    18532.60    46453.98
 1924   78      1846    26122.63    17073.79    43196.42
 1924   78      1845    25589.43    16633.70    42223.13
 1924   79      1845    23770.85    15199.26    38970.11
 1924   79      1844    22420.65    14156.61    36577.25
 1924   80      1844    20819.60    12586.59    33406.19
 1924   80      1843    19240.43    11586.54    30826.97
 1924   81      1843    17651.87    10405.25    28057.12
 1924   81      1842    16315.76     9707.17    26022.93
 1924   82      1842    14861.51     8633.64    23495.15
 1924   82      1841    14207.75     8297.63    22505.38
 1924   83      1841    12788.60     7288.43    20077.03
 1924   83      1840    12260.87     6849.57    19110.44
 1924   84      1840    10911.88     5952.41    16864.29
 1924   84      1839     9884.48     5293.51    15177.98
 1924   85      1839     8686.89     4538.11    13224.99
 1924   85      1838     7573.32     3935.57    11508.89
 1924   86      1838     6606.38     3341.53     9947.92
 1924   86      1837     6022.56     3031.70     9054.26
 1924   87      1837     5196.17     2543.72     7739.89
 1924   87      1836     4654.34     2271.63     6925.97
 1924   88      1836     3982.55     1877.85     5860.40
 1924   88      1835     3538.68     1638.84     5177.52
 1924   89      1835     2990.81     1332.11     4322.92
 1924   89      1834     2662.24     1164.81     3827.05
 1924   90      1834     2193.47      937.69     3131.16
 1924   90      1833     2007.16      860.80     2867.96
 1924   91      1833     1641.89      691.18     2333.07
 1924   91      1832     1477.36      609.32     2086.67
 1924   92      1832     1206.26      484.16     1690.43
 1924   92      1831     1044.30      407.32     1451.62
 1924   93      1831      839.01      319.36     1158.37
 1924   93      1830      759.69      276.89     1036.59
 1924   94      1830      596.90      214.90      811.80
 1924   94      1829      515.17      185.87      701.04
 1924   95      1829      394.77      141.56      536.33
 1924   95      1828      339.99      120.05      460.04
 1924   96      1828      259.46       88.84      348.30
 1924   96      1827      231.71       76.58      308.29
 1924   97      1827      174.39       56.11      230.50
 1924   97      1826      142.43       45.82      188.25
 1924   98      1826      104.68       31.47      136.15
 1924   98      1825       86.57       25.92      112.49
 1924   99      1825       62.76       17.05       79.81
 1924   99      1824       50.71       17.95       68.66
 1924   100     1824       35.65       12.66       48.32
 1924   100     1823       28.08        8.44       36.52
 1924   101     1823       19.51        5.96       25.48
 1924   101     1822       16.81        4.00       20.81
 1924   102     1822       11.09        2.83       13.92
 1924   102     1821       10.60        3.21       13.80
 1924   103     1821        6.72        2.05        8.76
 1924   103     1820        6.35        1.31        7.66
 1924   104     1820        4.11        0.64        4.76
 1924   104     1819        3.04        0.57        3.61
 1924   105     1819        1.52        0.27        1.79
 1924   105     1818        1.26        0.50        1.76
 1924   106     1818        0.26        0.32        0.58
 1924   106     1817        1.00        0.15        1.15
 1924   107     1817        0.17        0.00        0.17
 1924   107     1816        0.32        0.00        0.32
 1924   108     1816        0.00        0.00        0.00
 1924   108     1815        0.00        0.00        0.00
 1924   109     1815        0.00        0.00        0.00
 1924   109     1814        0.00        0.00        0.00
 1924   110      0       0.00        0.00        0.00
 1925    0      1925   198570.20   206138.92   404709.12
 1925    0      1924   199552.76   205768.57   405321.32
 1925    1      1924   195207.65   200054.14   395261.79
 1925    1      1923   202225.64   206670.01   408895.65
 1925    2      1923   199976.65   204122.65   404099.30
 1925    2      1922   205942.68   210755.33   416698.01
 1925    3      1922   204909.36   209565.48   414474.85
 1925    3      1921   217557.84   222180.44   439738.27
 1925    4      1921   217014.75   221650.70   438665.45
 1925    4      1920   224070.01   229741.79   453811.79
 1925    5      1920   223417.57   228984.11   452401.69
 1925    5      1919   198183.04   203255.23   401438.26
 1925    6      1919   197792.72   202803.88   400596.60
 1925    6      1918   157690.47   160620.76   318311.23
 1925    7      1918   157436.75   160365.75   317802.50
 1925    7      1917   164481.13   167122.48   331603.61
 1925    8      1917   163995.74   166644.50   330640.24
 1925    8      1916   181591.84   184808.99   366400.83
 1925    9      1916   181318.97   184499.75   365818.72
 1925    9      1915   195021.52   197153.74   392175.27
 1925   10      1915   194605.71   196659.74   391265.45
 1925   10      1914   206693.59   206887.35   413580.95
 1925   11      1914   206449.02   206363.57   412812.59
 1925   11      1913   208599.36   208169.82   416769.19
 1925   12      1913   208090.64   207185.51   415276.15
 1925   12      1912   207069.43   207468.35   414537.78
 1925   13      1912   206784.82   206609.58   413394.40
 1925   13      1911   206244.52   206285.35   412529.86
 1925   14      1911   206016.08   205294.08   411310.16
 1925   14      1910   208304.09   206981.88   415285.97
 1925   15      1910   207996.67   205772.19   413768.85
 1925   15      1909   211799.84   209684.31   421484.14
 1925   16      1909   211592.56   208507.95   420100.50
 1925   16      1908   213647.35   210053.01   423700.36
 1925   17      1908   213324.26   208584.72   421908.98
 1925   17      1907   212261.30   207870.39   420131.69
 1925   18      1907   211989.66   206341.86   418331.52
 1925   18      1906   209247.71   204999.64   414247.36
 1925   19      1906   209025.50   203618.78   412644.28
 1925   19      1905   207808.82   202939.31   410748.13
 1925   20      1905   207423.41   201458.33   408881.74
 1925   20      1904   205799.28   199342.59   405141.87
 1925   21      1904   205339.64   197997.70   403337.34
 1925   21      1903   203593.24   195391.49   398984.73
 1925   22      1903   202872.17   194029.34   396901.51
 1925   22      1902   202084.99   191849.89   393934.88
 1925   23      1902   201206.18   190706.42   391912.59
 1925   23      1901   198881.61   184626.18   383507.79
 1925   24      1901   198139.98   184168.67   382308.65
 1925   24      1900   199013.92   180351.55   379365.46
 1925   25      1900   198529.32   180485.84   379015.16
 1925   25      1899   194520.94   170266.52   364787.46
 1925   26      1899   193372.20   169873.61   363245.81
 1925   26      1898   190617.58   160154.74   350772.32
 1925   27      1898   189377.73   159530.35   348908.08
 1925   27      1897   190136.59   156560.08   346696.66
 1925   28      1897   188625.88   155728.12   344354.00
 1925   28      1896   188343.41   154180.41   342523.82
 1925   29      1896   187030.85   153507.87   340538.73
 1925   29      1895   185492.44   152407.08   337899.52
 1925   30      1895   184160.83   151721.97   335882.79
 1925   30      1894   182229.26   151009.56   333238.81
 1925   31      1894   181037.63   150460.16   331497.79
 1925   31      1893   180744.03   150376.35   331120.38
 1925   32      1893   179538.90   149842.37   329381.27
 1925   32      1892   180188.72   150850.24   331038.95
 1925   33      1892   179346.05   150613.80   329959.85
 1925   33      1891   179260.03   150381.69   329641.72
 1925   34      1891   178043.80   149954.61   327998.41
 1925   34      1890   174148.50   147168.03   321316.53
 1925   35      1890   173255.85   146960.41   320216.25
 1925   35      1889   166234.11   142186.19   308420.29
 1925   36      1889   165299.38   141808.74   307108.11
 1925   36      1888   170498.43   144954.48   315452.90
 1925   37      1888   170001.94   144737.70   314739.64
 1925   37      1887   167194.85   142238.22   309433.07
 1925   38      1887   166518.03   141724.46   308242.49
 1925   38      1886   165648.57   141012.47   306661.04
 1925   39      1886   164648.25   140324.06   304972.30
 1925   39      1885   165901.54   142487.88   308389.42
 1925   40      1885   164856.10   141845.83   306701.93
 1925   40      1884   161526.68   139868.04   301394.71
 1925   41      1884   160657.85   139236.23   299894.07
 1925   41      1883   162375.26   139968.88   302344.15
 1925   42      1883   161390.22   139208.87   300599.09
 1925   42      1882   164702.32   143287.44   307989.76
 1925   43      1882   163775.12   142595.14   306370.26
 1925   43      1881   164237.20   145167.94   309405.14
 1925   44      1881   163133.36   144477.04   307610.39
 1925   44      1880   159551.36   141647.70   301199.06
 1925   45      1880   158837.17   141160.55   299997.72
 1925   45      1879   150460.38   134440.71   284901.09
 1925   46      1879   149289.39   133494.62   282784.01
 1925   46      1878   152505.85   134956.06   287461.91
 1925   47      1878   151482.01   134053.14   285535.15
 1925   47      1877   147551.82   131964.30   279516.12
 1925   48      1877   146815.80   131239.87   278055.68
 1925   48      1876   146569.76   133217.46   279787.22
 1925   49      1876   145682.09   132265.01   277947.10
 1925   49      1875   143078.64   132535.36   275614.00
 1925   50      1875   141772.45   131239.80   273012.25
 1925   50      1874   135623.26   127292.79   262916.05
 1925   51      1874   134461.37   126120.21   260581.58
 1925   51      1873   134723.10   126138.67   260861.77
 1925   52      1873   133159.38   124564.46   257723.84
 1925   52      1872   132986.75   124014.26   257001.01
 1925   53      1872   131520.58   122517.23   254037.80
 1925   53      1871   129231.41   120141.32   249372.72
 1925   54      1871   127302.75   118277.77   245580.52
 1925   54      1870   121503.31   112945.77   234449.08
 1925   55      1870   120193.56   111417.75   231611.31
 1925   55      1869   110342.10   103912.61   214254.72
 1925   56      1869   109128.14   102500.75   211628.90
 1925   56      1868   110755.08   102132.76   212887.84
 1925   57      1868   109565.79   100808.11   210373.90
 1925   57      1867   107392.27    98012.92   205405.19
 1925   58      1867   106339.25    96708.00   203047.25
 1925   58      1866   102887.60    93262.98   196150.58
 1925   59      1866   101970.80    92039.45   194010.25
 1925   59      1865    98751.11    89431.27   188182.38
 1925   60      1865    97911.73    88036.13   185947.86
 1925   60      1864    93391.81    84696.69   178088.50
 1925   61      1864    92340.56    83106.91   175447.46
 1925   61      1863    90848.98    81405.25   172254.23
 1925   62      1863    89758.89    79936.15   169695.04
 1925   62      1862    87717.67    77793.58   165511.25
